Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
14/03/2016;2.5;9.8;2.4;28.8;22.16;17.4;80.25;1.2
15/03/2016;2.5;5.9;0;27.4;21.56;16.2;84.75;.666667
16/03/2016;1.8;7.2;1.6;29.4;21.72;17.4;81.25;1.733.333
17/03/2016;2.3;2.6;2.9;26.2;20.68;17.4;85.25;1
18/03/2016;1.8;9.4;0;29.4;20.92;14.8;81.75;1
19/03/2016;2.5;9.3;0;30.8;22.24;15.4;70.5;.833333
20/03/2016;3.8;9.3;0;29.6;22.36;15.8;71.25;.333333
21/03/2016;3.3;11;0;30.2;21.96;15.6;73.5;.5
22/03/2016;3.7;8.1;0;30.6;22.12;15.6;74.75;1.366.667
23/03/2016;3.2;6.5;0;30.2;22.56;15.6;71.5;1.533.333
24/03/2016;2.6;7.9;18.2;28.4;21.96;17;82;.5
25/03/2016;2.4;5.8;5.8;29.4;21.88;18.6;85.25;.666667
26/03/2016;2.1;.6;30.6;25;20.76;18.6;93.5;.333333
27/03/2016;1;9.1;.6;29.8;22.2;17.6;82;.666667
28/03/2016;3.2;6.8;0;30.6;22.44;18.4;79.25;.833333
29/03/2016;2.7;7.3;5.4;29.8;22.32;17.8;77.75;.833333
30/03/2016;3.4;6.3;0;29.8;21.76;17;81;1.2
31/03/2016;2.2;8.2;.3;30;21.76;16.8;73;.666667
01/04/2016;3.3;7.7;0;29.4;21.96;15.8;78.25;1.2
02/04/2016;2.6;9.6;0;30.4;21.76;15;78.75;.333333
03/04/2016;3.1;8.4;0;30.2;21.56;15.8;79.75;.833333
04/04/2016;3.1;10.6;0;30.8;21.8;14.8;72.5;.5
05/04/2016;3.7;10.2;0;29.8;21.48;14.8;70.25;.5
06/04/2016;3.4;10.7;0;29;19.76;13.6;77.5;.666667
07/04/2016;3.4;10.5;0;29.8;20.16;12.8;76.25;.666667
08/04/2016;2.7;10.7;0;31.8;20.8;12.6;67;.666667
09/04/2016;3.5;10.8;0;31.8;21.2;13.2;70.5;.5
10/04/2016;3.5;10.5;0;31.8;21.8;14;71.25;.5
11/04/2016;3.5;9.5;0;30.8;22.64;15.6;73.25;.166667
12/04/2016;3;9.5;0;30.2;22.68;16.2;73.25;1
13/04/2016;2.9;10;0;30;21.24;14.4;76.25;1
14/04/2016;2.8;8.4;0;29.8;21.72;17.4;77.5;.333333
15/04/2016;2.8;9.2;0;30;21.68;15;72.75;.166667
16/04/2016;3.2;10.5;0;30.2;20.32;13.2;76;.333333
17/04/2016;3.2;10.2;0;30.4;20.6;12.8;74.5;1.366.667
18/04/2016;3.4;10.5;0;30.8;21.56;14.8;71.5;.333333
19/04/2016;3.2;10.3;0;29.6;20.72;13.8;77;.833333
20/04/2016;3.1;10.3;0;29.8;20.32;13.2;73.75;.833333
21/04/2016;3;10.1;0;29;20.24;14.4;77.75;.333333
22/04/2016;3.2;10.2;0;31.4;20.96;12.6;69.25;0
23/04/2016;3.6;9;0;29.6;20.76;13.4;71;1.2
24/04/2016;3.1;9.9;0;29.2;19.68;13.2;75.25;.333333
25/04/2016;3.3;9.9;0;29.4;19.6;12.2;76.75;.866667
26/04/2016;3.3;3.5;0;28.6;20.44;12;74;.666667
27/04/2016;3;0;4.8;21.8;19;17.6;88.25;.5
28/04/2016;1.3;6.1;.1;25.4;18.52;15.6;76.25;1
29/04/2016;2.2;1.3;.4;22.2;16.84;14.6;93;.166667
30/04/2016;1.1;7;4.9;23.4;17.56;15.2;78.5;.866667
01/05/2016;2.4;9.6;0;24.4;14.56;7.8;67.25;.5
02/05/2016;3.4;9.6;0;25.2;13.4;5.4;71;.5
03/05/2016;3.9;10.1;0;25.4;14.84;5;73.25;.666667
04/05/2016;2.6;7.9;0;26.6;17.08;8.2;71.5;.5
05/05/2016;2.4;8.2;0;25.8;17.68;10.4;74.5;.5
06/05/2016;2.5;6.1;0;26;16.96;10;86;.666667
07/05/2016;1.5;4.4;0;27;18.92;13;82.5;.333333
08/05/2016;2;6.3;0;27.8;19.4;12.8;76.25;.7
09/05/2016;2.7;6.5;0;27.2;19.72;14.8;80.5;1.033.333
10/05/2016;2.1;7.1;0;26.8;19.32;13.4;80.75;1.2
11/05/2016;2.7;6.6;0;27.4;19.76;15.4;77;0
12/05/2016;2.6;7.4;0;26.8;18.04;12.4;79.75;1.366.667
13/05/2016;2.4;4.3;0;24.6;18.24;13.8;81.5;.333333
14/05/2016;2.1;7.7;.6;24.6;17.4;13.4;76;.833333
15/05/2016;1.8;6.3;0;24;16;9.6;84;.833333
16/05/2016;1.5;5.1;0;25.8;18.52;10.8;78.25;.866667
17/05/2016;2.4;5.6;0;24.6;19.74;15.6;84.25;1.533.333
18/05/2016;1.6;2.4;0;24.8;18.36;14.8;90.5;.666667
19/05/2016;1.2;1.2;5;21.4;17.52;16.2;94;.333333
20/05/2016;.6;4;3.6;24.4;17.92;13.8;87.5;.666667
21/05/2016;1.5;.1;3.2;20.2;16.84;14.8;93.75;.833333
22/05/2016;.6;7.6;1.4;26.8;18.36;14;87.25;.666667
23/05/2016;1.8;6.3;1.2;23.4;16.32;13.4;85;1.7
24/05/2016;2.5;10.2;0;23.3;14.78;9;69.5;1.366.667
25/05/2016;2.8;8.8;0;23.8;14.72;6.8;80;.833333
26/05/2016;2.1;4.5;0;22.2;14.64;10.8;89.75;.5
27/05/2016;1.2;7.7;0;24.8;16.36;9;76.5;.833333
28/05/2016;2.8;7.7;0;25.4;16.8;11;80.25;.333333
29/05/2016;2.4;5.4;0;23;16.44;10.2;80;.833333
30/05/2016;2;4.6;0;23.2;14.96;9.6;89.25;.5
31/05/2016;1.7;4.5;22.4;22.8;16.72;12.6;91.5;.7
01/06/2016;1;4.9;3.8;24.8;18.04;14;88.5;.866667
02/06/2016;1.3;3.2;16.4;22.4;17.88;14.6;91;.666667
03/06/2016;1.3;0;13;18.6;16.28;14;96;1.033.333
04/06/2016;.5;2.8;15;23.8;19.24;15.6;94.25;.666667
05/06/2016;.8;2.7;22;25.2;20.16;17.6;91.25;.5
06/06/2016;1;5.6;7.2;26;21.16;17.2;84.5;.5
07/06/2016;2.1;.3;15;21.5;18.74;17.8;95.75;1.033.333
08/06/2016;.6;8.2;6.6;22.4;16.12;13.8;81.75;1.033.333
09/06/2016;2.2;8.1;.4;21.4;12.76;8;75.25;.5
10/06/2016;2.3;6.5;0;21.4;12.92;9.6;86.25;.333333
11/06/2016;1.8;9;0;20.4;10.96;5.8;68.5;.333333
12/06/2016;3.2;8.7;0;20.2;9.8;1.4;71.25;1.533.333
13/06/2016;3.4;9.3;0;21.2;10.12;2.2;65.25;.5
14/06/2016;2.8;9.1;0;22.1;10.3;-.8;77.75;.333333
15/06/2016;2.3;8.9;0;23.2;12.4;3.6;78.25;.5
16/06/2016;2.2;9;0;24.2;12.88;4.8;82;.166667
17/06/2016;2.3;8.8;0;25.8;13.88;6.4;80.5;.5
18/06/2016;2.4;9.1;0;25.6;13.88;5.8;76.5;.166667
19/06/2016;2.6;9;0;25.4;13.72;5.2;78.5;.166667
20/06/2016;2.4;8.7;0;25;14.16;6.2;77.25;1.366.667
21/06/2016;2.6;6.6;0;23.2;14.2;7.2;79.25;.833333
22/06/2016;1.9;6.3;0;22.2;13.76;7.4;87;.166667
23/06/2016;1.8;6.2;.6;23.2;15.24;10.8;89.25;.166667
24/06/2016;1.6;8.2;0;24.6;15.32;8.8;74.75;.166667
25/06/2016;2.2;8.4;0;23.4;14.16;6.6;75.75;.5
26/06/2016;2.3;7.4;0;21.8;12.16;6;79.75;.333333
27/06/2016;1.8;8.2;0;22.6;12.92;4;73.75;.866667
28/06/2016;2.5;7.4;0;23.4;13.68;6.6;83.25;.666667
29/06/2016;1.9;7.5;0;24.2;14;8;84;.166667
30/06/2016;1.7;3.5;0;22.8;14.52;6.8;85.5;.166667
01/07/2016;1.7;4.8;0;24;15.2;9.8;85.25;.333333
02/07/2016;1.8;6.9;0;25;14.84;9;82;1.033.333
03/07/2016;2;8.8;0;25.6;15.2;7.6;75.5;.866667
04/07/2016;2.5;9;0;24.4;13.56;7;80;.833333
05/07/2016;2.4;9.3;0;24.4;14.16;5.8;80.25;.666667
06/07/2016;2.4;8.3;0;25;16.6;9.4;75.25;1.033.333
07/07/2016;2.9;8.7;0;24.6;16;12;57.75;2.366.667
08/07/2016;4.4;9.4;0;23.8;11.4;2.4;66.5;0
09/07/2016;3;9.2;0;24.6;12.56;2.6;75;.166667
10/07/2016;2.5;9.1;0;26.8;15.08;7;79.75;.866667
11/07/2016;2.4;9.1;0;27;16;8.4;79.25;1.033.333
12/07/2016;2.6;9;0;27.6;16.2;7.6;76.25;.5
13/07/2016;2.9;9.3;0;28;16.56;9.6;72.5;.7
14/07/2016;3.1;9.3;0;26.6;15.36;7.6;72;.333333
15/07/2016;2.9;9.1;0;27.8;16;7.8;70.75;.333333
16/07/2016;3.3;7.5;0;27.8;18;8.4;62.5;2.233.333
17/07/2016;4.1;9.7;0;21.4;12.84;8.8;63.75;1.533.333
18/07/2016;4.7;9.7;0;23.6;10.82;1.5;64.75;.5
19/07/2016;3.3;9.2;0;23.6;12.12;1.8;76;.666667
20/07/2016;2.7;6;0;24.2;14.52;8.2;75.5;1.166.667
21/07/2016;2.5;7;0;22.8;14.6;9;73.75;.5
22/07/2016;2.5;7.6;0;23.4;13.12;5.6;78.75;.333333
23/07/2016;2.4;8.2;0;24.2;14.6;6.2;80.25;.833333
24/07/2016;2.1;8.1;0;25.4;14.64;8;82.75;.5
25/07/2016;1.9;9.3;0;26.6;15;7.2;75;.5
26/07/2016;3;9.2;0;26.4;15.44;7;69.25;.7
27/07/2016;3.7;8.9;0;27.6;16.24;9;68;1.366.667
28/07/2016;4.5;9.3;0;25.8;17.8;11.6;64.75;.833333
29/07/2016;3.3;7.3;0;25.2;17.32;12;73.25;.333333
30/07/2016;2.6;8.4;0;25.2;16.4;8.6;68.25;.666667
31/07/2016;3.2;7.8;0;25.6;16.8;7.8;65;1.2
01/08/2016;4;7.6;0;25.2;17.28;13.4;69.5;.333333
02/08/2016;3.3;9.9;0;27.2;18.4;11.4;64;1.9
03/08/2016;3.7;9.3;0;26;16.88;10.4;68.5;.666667
04/08/2016;3.1;8.8;0;25.2;16.08;8.2;69.25;.5
05/08/2016;3.1;8.6;0;26;15.92;7.8;70.25;1.033.333
06/08/2016;2.8;8.9;0;26.8;16.2;8.4;71;.5
07/08/2016;3.3;8.5;0;28;17.16;8;66.75;.5
08/08/2016;3.7;8.7;0;29;17.96;10.2;67.25;.166667
09/08/2016;3.9;8.2;0;29.8;19.04;10.2;60.25;1.2
10/08/2016;5.1;0;0;19.8;15.8;14;92.5;.5
11/08/2016;.8;9.7;.8;21.8;12.04;6.4;67;1.866.667
12/08/2016;3;10.4;0;24.8;13.56;3.4;59.5;.666667
13/08/2016;3.6;10.1;0;26;13.4;3.6;66.5;.5
14/08/2016;3.8;9.5;0;29;16.56;5.8;55;.666667
15/08/2016;5.1;8.1;0;30.2;17.28;7.2;68.25;.866667
16/08/2016;4.4;4.9;4;25.8;18.44;13.2;78.5;.5
17/08/2016;2.1;9.6;0;28.6;18.76;11;71;.666667
18/08/2016;3.4;9.4;0;30.4;20.2;11.8;66.75;1.366.667
19/08/2016;4.2;9.1;0;28.2;20.56;13;65;1.2
20/08/2016;4.2;1.2;0;22.2;17.68;15;94.75;.666667
21/08/2016;.7;0;22.8;18.2;16;14.8;78.25;1.033.333
22/08/2016;1.1;10.8;6.3;21.4;13.36;8;67.25;1.033.333
23/08/2016;2.6;10.3;0;24.2;14.16;4.6;73.5;.5
24/08/2016;2.3;9.4;0;25.6;15.52;6.8;69.5;.666667
25/08/2016;3;10.4;0;26.6;15.24;6.6;67.5;.5
26/08/2016;3.2;10.6;0;27;15.4;6.2;66.75;.333333
27/08/2016;3.5;10.3;0;27.6;15.32;6.2;64;.5
28/08/2016;4.1;9.5;0;28.8;17.08;7.6;68;.333333
29/08/2016;3.9;9.5;0;30;19.24;10.2;59.75;.5
30/08/2016;4.9;9;0;29;18.88;9.8;65.5;.5
31/08/2016;4.3;1.5;.2;23.8;18.68;15;83.75;.5
01/09/2016;2;7.3;12.4;27.4;19.4;15.2;76.25;.166667
02/09/2016;2.6;9;0;28.2;19.44;12;71.25;.5
03/09/2016;3.6;8;.2;26.6;19.4;12.4;61.5;1.7
04/09/2016;3.9;8.7;0;27.4;19.24;10.6;69;1.566.667
05/09/2016;3.1;9.1;0;29.2;20.88;13.2;62.5;.333333
06/09/2016;4.6;.7;0;22.2;17.72;13.6;77.25;.833333
07/09/2016;1.9;8;0;28.6;18.92;11.6;74.5;1.533.333
08/09/2016;3.1;10.5;1.9;29.4;19.56;12.2;60.75;1.033.333
09/09/2016;5.1;9.8;0;29.6;19.32;11.2;63.25;1.533.333
10/09/2016;3;10.1;0;29;19.56;11;61.5;1
11/09/2016;1.9;9.9;0;29.6;20.6;12.4;61.5;1.2
12/09/2016;4.1;9.9;0;30.6;20.48;12.6;60.5;.666667
13/09/2016;5.2;9.6;0;31;20.56;12;54.75;1.366.667
14/09/2016;5.5;7.5;0;31.4;21.88;10.8;51.25;1.2
15/09/2016;6.3;8.5;0;31.6;23.28;18;49.25;1.2
16/09/2016;6;9;0;30.2;20.6;15;67;1.033.333
17/09/2016;3.7;8.8;1.2;30.4;20.64;15.4;75;.833333
18/09/2016;3.2;6.8;8.5;33.2;21.4;15;67.5;2.033.333
19/09/2016;3.7;7.4;.7;31.4;22.32;15;62.25;.666667
20/09/2016;4.2;6.4;0;27.6;19.16;15.4;72.25;1.866.667
21/09/2016;3.5;11.4;0;25.6;15.96;8;53.5;3.966.667
22/09/2016;4.9;10.7;0;27.4;17.12;7.8;54.75;.833333
23/09/2016;4.3;10.7;0;30.4;18.56;7.4;56;3.133.333
24/09/2016;5.1;9.7;0;31.2;20.5;11.6;61.5;1.533.333
25/09/2016;4.7;3.9;0;28;17.96;13;80;2.233.333
26/09/2016;2.1;8.8;3.4;26.6;17.8;11.2;70.25;.666667
27/09/2016;3.2;10.2;0;28.2;19;11.6;60.25;1.2
28/09/2016;4.3;9.9;0;28.4;18.88;10.4;68;1.2
29/09/2016;3.3;9.7;0;31.2;20.7;12.2;58.5;1.733.333
30/09/2016;5.4;8.4;0;31.2;20.48;14.2;62.5;1.166.667
01/10/2016;4.4;1;0;24.4;17.76;13.6;74.75;.866667
02/10/2016;2.4;9.4;0;28.6;19.84;13.4;63.5;.833333
03/10/2016;4.3;4.4;0;24.2;18.16;13.8;87.75;2.066.667
04/10/2016;1.5;2.9;57.8;24;17.84;14.4;86.25;1.366.667
05/10/2016;1.2;9.6;2.4;26.6;18.92;12.4;69.5;1.366.667
06/10/2016;3.3;5.4;0;24.6;19.36;15;65.25;1.566.667
07/10/2016;2.6;9.2;.8;26.4;17.56;12.2;64.25;1.7
08/10/2016;3.7;11.2;0;28.8;19.08;10;60.75;1.2
09/10/2016;4.5;10.9;0;30.8;20.4;11.2;62.25;1.9
10/10/2016;4.8;7.5;0;26.6;19.72;15.4;72.25;1.366.667
11/10/2016;3;6.3;0;28.3;20.1;12.6;76;1
12/10/2016;2.8;9.7;1.8;30.4;22.32;14;63.25;2.233.333
13/10/2016;5.5;10.1;0;30.4;22;18.6;72.25;2.1
14/10/2016;4.5;2.2;25;26;21.12;17.6;82.5;.166667
15/10/2016;1.7;1.5;0;28;21.2;17.4;91;.666667
16/10/2016;1.7;6.4;27;29.8;22.24;17.4;74.75;.333333
17/10/2016;3.2;8.6;0;32.8;23.16;15.6;71.5;2.366.667
18/10/2016;3.5;8;0;32.6;23.64;17.8;70.75;.666667
19/10/2016;3.8;10.6;0;34.4;24.08;16.4;71;.666667
20/10/2016;4.4;4.4;0;32.6;23.68;18.8;71;1.566.667
21/10/2016;3.7;7.2;7.4;32;22.96;19;81;1.2
22/10/2016;3;1.6;6.2;27.6;21.84;18.6;76.5;1.533.333
23/10/2016;2.3;7;0;28.8;21.72;17.4;78.75;.333333
24/10/2016;2.6;9.3;.4;31;22.12;18;81.75;.5
25/10/2016;2.4;0;55.2;22.2;20;18.6;96;.5
26/10/2016;.5;8.9;7.2;29.6;23;18;81.25;1.033.333
27/10/2016;2.4;7.3;16.8;29;22.16;16;75.5;3.433.333
28/10/2016;4.2;12;0;28;20.76;17;61.5;1.366.667
29/10/2016;5;11.6;0;28;19.12;12.6;63;1.2
30/10/2016;3.6;9.4;0;27.8;19.84;12.6;69;.866667
31/10/2016;3.5;11.1;0;28.2;20.04;12.4;72;1.2
01/11/2016;3.2;8;0;28.6;21.24;15.2;70;1.2
02/11/2016;3.5;8.6;0;30;23.08;15.6;59.25;2.233.333
03/11/2016;4.8;8.3;0;30.6;21.64;15.8;73.75;1.366.667
04/11/2016;3.1;0;10;22.2;19.16;17.2;89;.833333
05/11/2016;1;2.5;1.2;25.6;19.72;16.4;83.5;1.033.333
06/11/2016;2;6.6;3.4;26.8;20.6;16;68;1.366.667
07/11/2016;3.3;6.2;0;27.2;19.6;15;76.25;1.2
08/11/2016;2.4;10.2;2.6;28.8;21.08;13.8;69.5;1.366.667
09/11/2016;3.5;8.7;0;29.8;22.48;14.6;69.25;.666667
10/11/2016;3.6;11.4;1.2;30.6;23;16.8;68;.833333
11/11/2016;4.1;8.7;0;31.4;23.24;18;66.75;1.2
12/11/2016;3.8;5.8;.4;28.4;21.24;17.2;82.75;1.366.667
13/11/2016;2.4;0;6.1;20.2;18.16;17.2;97.5;.666667
14/11/2016;.3;0;34.8;19;17.56;16.2;97.75;.666667
15/11/2016;.3;6.5;21.6;27.6;21.32;16.8;73.75;1.533.333
16/11/2016;2.4;10.6;0;29.4;22.16;15.6;72.25;1.533.333
17/11/2016;3.6;8.2;4.2;29.4;21.8;17.2;79.5;.333333
18/11/2016;2.7;6.1;8;25;18.76;15.4;81.25;2.2
19/11/2016;3.2;12.4;7.4;24.6;16.64;11.6;60.75;3.433.333
20/11/2016;4;11.5;0;27.8;18.72;8.6;62.75;.5
21/11/2016;4;7.5;0;26.8;19.08;11;71;1
22/11/2016;4;5.5;0;27.8;20.8;15.8;78.25;.5
23/11/2016;3.1;.2;1.2;23;19.76;18.4;91.75;.333333
24/11/2016;.7;6.2;1.4;29.2;22.32;17.2;75.5;.666667
25/11/2016;3.5;7.8;0;30.6;22.96;16;67.5;1.166.667
26/11/2016;4;8.1;0;31.4;23.72;16.6;66.5;1.033.333
27/11/2016;3.8;8.4;0;32;23.28;17;71;1.566.667
28/11/2016;3.8;5.1;0;30.8;23.72;17.8;78.75;1.033.333
29/11/2016;3;5.6;.6;30.4;23.56;19.8;83.75;1.866.667
30/11/2016;2.6;.5;3.6;24.2;20.16;17.4;76;1.2
01/12/2016;2.5;4.3;0;25.2;19.44;14.2;75;.5
02/12/2016;2.6;5;0;28.4;21.96;16.6;72.25;.5
03/12/2016;3.3;4.1;0;29.6;22.56;19;74;1.2
04/12/2016;3.2;1.8;1;25.6;20.8;18.4;87;1.533.333
05/12/2016;1.4;9.9;12.4;28.8;22.6;18.6;74.75;2.9
06/12/2016;5.3;11.4;1.8;30.2;22.08;14;60;1.533.333
07/12/2016;6.5;10.8;0;31.4;22.92;13.2;60.25;1.166.667
08/12/2016;3.8;8.6;0;31.4;23.2;18.4;76.5;1.533.333
09/12/2016;3.4;5;27.7;29.6;22.76;18.6;81;.666667
10/12/2016;2.1;6;9.4;29.8;23.64;18.8;78;.666667
11/12/2016;2.8;4;1.4;28.2;22.6;18.6;90.75;.166667
12/12/2016;1.5;4;1;29;22.96;20.2;92;.333333
13/12/2016;1.5;3.1;6.2;30;23.84;19.2;80;1.533.333
14/12/2016;2.2;0;8.8;28.4;21.52;19;95.5;1
15/12/2016;1.8;.5;3.3;28.4;19.44;16;79;1.866.667
16/12/2016;2.3;5.4;1;24.8;19.2;14.2;75;.666667
17/12/2016;2.4;7.4;0;28.6;19.96;12.4;75.75;1.366.667
18/12/2016;2.8;8.8;0;29.2;20.16;13.8;79;1.366.667
19/12/2016;3.1;9.8;5.5;29.2;22.32;15.2;66.25;1.033.333
20/12/2016;4.3;9.8;0;29.8;21.68;16.6;71.75;.833333
21/12/2016;3;10.5;7.2;30.2;22.68;14.8;64;.866667
22/12/2016;4;7.6;0;31;23.32;17.6;68.25;1.366.667
23/12/2016;3.6;8.4;1.2;32;23.6;17.4;64.5;.5
24/12/2016;4;6.9;3.6;31;22.48;17.8;83.5;1.033.333
25/12/2016;2.2;6.4;3.2;31;22.28;16.6;78.75;.5
26/12/2016;2.7;9.9;0;32;23.88;16.2;67;.666667
27/12/2016;4.3;8.9;0;31.8;23.92;18.6;68.25;.666667
28/12/2016;3.5;11;0;32.8;23.16;17;72;1.166.667
29/12/2016;4.2;11.2;14.4;32.2;24.6;17;60.75;.5
30/12/2016;5;10.9;1;32.4;24.44;18;62.25;.833333
31/12/2016;5.2;9.9;0;33;25.32;17.8;58.5;1.566.667
01/01/2017;4.8;9.5;0;33.4;25.64;19;64.25;.5
02/01/2017;4.5;8.2;0;33.2;24.36;19.2;67.75;1.5
03/01/2017;4.5;6.2;0;32.6;22.76;18.6;77.75;.833333
04/01/2017;2.4;6.6;35.8;29.4;22.52;16.6;74;.5
05/01/2017;3.4;5.2;0;31;21.88;18.4;81.75;.866667
06/01/2017;2.6;7.7;2.8;32.4;22.56;16.6;75.25;.666667
07/01/2017;4.1;8;4;32.4;23.32;17.8;76;.833333
08/01/2017;3;8.5;35;30.8;22.64;18.4;78;.833333
09/01/2017;2.5;4.8;17;29.2;21.88;18.4;85.25;1
10/01/2017;1.8;6;.8;30.4;22.68;18.2;82.5;1
11/01/2017;2;4.8;7.6;29;22.56;19.6;90.75;1.033.333
12/01/2017;1.5;1.2;3.2;27.6;21.6;19;87.5;.5
13/01/2017;1.5;2;.8;27;21.16;19;87.5;1.533.333
14/01/2017;1.3;5.9;24.4;29.8;21.8;18;80.25;1.033.333
15/01/2017;2;5.4;3.2;29.4;22.64;18;81.5;.866667
16/01/2017;2.3;1;23.8;27;22;19.4;88.75;1.366.667
17/01/2017;1.6;1.1;29.9;25;21.48;18.4;90.75;1.366.667
18/01/2017;1.6;6.4;5.2;28.8;22.84;19.2;75.75;1.366.667
19/01/2017;3.1;2.4;2.9;26.6;22.12;19.4;84.25;.333333
20/01/2017;1.5;4;7.8;28.8;21.68;18.2;83.5;1.2
21/01/2017;2.3;7.1;0;29.6;22.36;18;75.5;1
22/01/2017;3.4;7.8;0;29.4;21.84;17.6;79;.666667
23/01/2017;2.7;4.7;29.4;28.4;21.2;17.6;82.25;.5
24/01/2017;6;5.9;4.2;29.2;21.28;17.8;84.75;.866667
25/01/2017;2;4.6;16.8;27.4;21.88;17.6;93;.166667
26/01/2017;.7;3.5;10;28.6;21.36;19.2;91.5;.166667
27/01/2017;1.1;8.1;.6;31.4;23.32;17.2;72;.666667
28/01/2017;3.5;11.5;.4;31.6;24.72;18.2;57.75;2.2
29/01/2017;5.3;9;0;31.2;22.52;16.4;70.25;.333333
30/01/2017;3.9;7.5;0;30.2;21.72;16.6;84;1.5
31/01/2017;1.8;7.6;6.6;29.6;21.52;16.2;75.5;.666667
01/02/2017;3.1;1.8;0;27.8;20.96;17;83.25;.333333
02/02/2017;1.6;5.3;27.2;27.8;21.64;17.2;84.75;.666667
03/02/2017;2.4;3.7;25.4;28;22.12;18.8;82.75;.5
04/02/2017;1.7;6.4;19;29.8;22.04;19;86.75;.833333
05/02/2017;2.1;7.5;1.2;30.8;22.92;18.8;83.75;1.033.333
06/02/2017;2.1;8;2.9;29.4;22.68;19.2;79.25;1.366.667
07/02/2017;2.9;9;0;29.8;23.36;18;75.5;.5
08/02/2017;3.2;11.4;0;31.6;23.84;18.6;70;1.9
09/02/2017;4.1;10.9;0;31.2;23.16;16.6;64.75;.5
10/02/2017;4.4;10.8;0;30.6;22.92;16.2;65.5;1.533.333
11/02/2017;4.3;9.1;0;30.6;23.02;16;69;1.033.333
12/02/2017;4.4;12;0;31;24.68;19.2;55.75;2.233.333
13/02/2017;5.5;11.3;0;29.6;23.8;18.4;56.5;2.4
14/02/2017;5;11.9;0;30.6;23.88;19.4;61.25;3.233.333
15/02/2017;4.9;11.9;0;31.8;24.96;17.4;58;.5
16/02/2017;5.1;9.9;0;31.6;23.16;17.2;66.75;.5
17/02/2017;3.8;10.5;0;31.8;23.28;15.4;68.5;.833333
18/02/2017;4.1;10.8;0;33.6;24.6;18;67;1
19/02/2017;4.4;10.8;.8;33.8;25.6;18.2;59.75;.666667
20/02/2017;4.9;9;0;32.8;24.28;16.8;56.25;.333333
21/02/2017;4.8;9.7;0;31.2;24.04;16.8;56.25;.333333
22/02/2017;4.9;9;0;30.2;23.2;16.2;61;1.366.667
23/02/2017;4;11.4;0;32.4;23.16;15.2;63.75;.5
24/02/2017;4.3;6.9;0;31.8;22.4;16.2;68.25;.333333
25/02/2017;3.5;0;.8;23.8;20.44;17.4;81.25;.5
26/02/2017;1.5;0;.2;23;19.88;17.8;91.25;.5
27/02/2017;.8;7.4;4.9;28.2;21.84;17.6;87.25;.666667
28/02/2017;2;4.9;26;28.8;22.12;18;79.75;.666667
01/03/2017;2.2;7.1;23;28.4;21.24;16.8;86.25;.5
02/03/2017;2;8.8;.9;30.4;22.36;18;79.75;1.2
03/03/2017;2.8;4.7;5.1;29.2;22.32;18.8;91.25;.5
04/03/2017;1;7;6.1;29.6;22.52;18.6;82.25;.5
05/03/2017;2.2;4.4;.5;27.8;21.64;18.8;89.5;1.366.667
06/03/2017;1.4;.9;8.6;27.6;21.68;18.8;86;1.2
07/03/2017;1.4;5.1;2.2;30.2;22.16;18.6;89;1.366.667
08/03/2017;1.4;2.9;2.6;28.2;22.56;18.6;87.5;.833333
09/03/2017;1.4;9.9;1;29.6;22.48;16.6;77.5;.5
10/03/2017;3.3;9.2;0;31;23;17.4;77.25;1.2
11/03/2017;2.6;10.7;0;31.8;23.84;17;69.75;.666667
12/03/2017;3.7;10.6;0;30.6;22.24;17.2;72.5;1.366.667
13/03/2017;3.6;10.5;0;31.2;23.08;16;63.75;1.033.333
14/03/2017;3.5;8.5;1.2;31.8;22.12;18.4;77.25;.666667
15/03/2017;2.3;7.3;28.3;29.2;21.8;17.2;70;.666667
16/03/2017;3.8;8.3;0;28.6;21.2;15;79.25;.833333
17/03/2017;2.9;9.2;0;30;21.4;10.6;73.75;1.033.333
18/03/2017;3.3;3.6;0;27.8;21.24;18.6;90.25;1.033.333
19/03/2017;1.4;.3;18.9;22.6;19.52;17.2;91.25;.166667
20/03/2017;1;8;18.5;27.2;20.36;16.4;75;2.233.333
21/03/2017;3.2;10.8;0;28.8;19.84;12.6;64.5;.333333
22/03/2017;3.4;11.1;0;28.2;19.6;11.2;66.5;1.033.333
23/03/2017;3.8;8.9;0;27.4;19.36;13.2;70;.333333
24/03/2017;2.8;10;0;28.4;19.4;12.4;75.5;.333333
25/03/2017;3.4;9.4;0;29.6;21.08;13.8;69;2.233.333
26/03/2017;3.3;8.1;.2;30.2;20.88;14.6;72.5;1
27/03/2017;4.1;3.6;0;26.8;20.96;14.8;66;1.733.333
28/03/2017;2.9;2.6;.2;25.2;19.52;17.4;82;1.166.667
29/03/2017;2.5;10.4;1.2;27.4;19.28;12.6;65.5;1.333.333
30/03/2017;3.2;10.4;0;27.6;19.24;11.8;66.5;1.366.667
31/03/2017;3.1;10;0;27.2;18.76;13;69;2.7
